YMTGDP,ITMCDP,CLRCDP,ACT,CONSUME
201805,share_49,property_no_2,110.1,0
201805,share_14,property_no_2,349.6,0
201805,share_11,property_no_1,87.7,0
201805,share_11,property_no_2,101.5,0
201805,share_1,property_no_1,237.7,0
201805,share_1,property_no_2,91.4,6.6
201805,share_6,property_no_2,1139.5,1235.3
201805,share_24,property_no_2,113,0
201805,share_35,property_no_2,57.7,0
201805,share_20,property_no_2,112,0
201805,item_121,property_no_2,0,0
201805,item_122,property_no_2,0,0
201805,share_23,property_no_2,119.3,0
201805,share_22,property_no_1,112,0
201805,share_22,property_no_2,113,0
201805,share_40,property_no_1,232.4,0
201805,share_52,property_no_2,46,0
201805,share_19,property_no_2,114,5.2
201805,share_9,property_no_1,214.6,0
201805,item_125,property_no_2,600,0
201805,item_123,property_no_2,0,0
201805,item_126,property_no_2,0,0
201805,share_29,property_no_1,74.3,0
201805,share_30,property_no_2,104.7,0
201805,share_47,property_no_2,116.2,0
201805,share_33,property_no_1,48.3,0
201805,share_25,property_no_1,0,0
201805,share_37,property_no_1,17.5,0
201805,share_3,property_no_1,39.1,0
201805,share_64,property_no_1,16.4,0
201805,share_39,property_no_1,10.2,0
201805,item_130,property_no_1,0,0
201805,share_44,property_no_1,20.5,0
201805,share_61,property_no_1,11.3,0
201805,share_26,property_no_1,3,0
201805,share_26,property_no_2,0,0
201805,share_28,property_no_1,26.7,0
201805,share_28,property_no_2,0,0
201805,share_55,property_no_1,23.6,0
201805,share_55,property_no_2,0,0
201805,item_131,property_no_1,18.5,0
201805,share_63,property_no_1,6.1,0
201805,share_36,property_no_1,9.2,0
201805,share_36,property_no_2,0,0
201805,share_43,property_no_1,14.4,0
201805,item_132,property_no_2,0,0
201805,share_16,property_no_2,156.8,6.4
201805,share_50,property_no_2,0,0
201806,item_1,property_no_1,1937.7,4.7
201806,item_1,property_no_2,2058,820.7
201806,item_2,property_no_1,11673.7,12786.1
201806,item_2,property_no_2,138939.7,290553.3
201806,item_3,property_no_1,0,0
201806,item_3,property_no_2,103205,0
201806,item_4,property_no_1,122.4,0
201806,item_4,property_no_2,1047.5,0
201806,item_5,property_no_1,0,0
201806,item_5,property_no_2,2095.8,3090.4
201806,item_6,property_no_1,70.4,0
201806,item_6,property_no_2,131.8,0
201806,item_77,property_no_2,1815.3,0
201806,item_7,property_no_2,0,0
201806,item_8,property_no_1,0,0
201806,item_8,property_no_2,458.7,1216
201806,item_94,property_no_2,0,0
201806,item_46,property_no_2,0,0
201806,item_11,property_no_2,1000,0
201806,item_52,property_no_2,0,0
201806,item_53,property_no_2,0,0
201806,item_15,property_no_1,0,0
201806,item_15,property_no_2,0,0
201806,item_17,property_no_1,21.1,0
201806,item_50,property_no_2,111.7,0
201806,item_19,property_no_2,0,0
201806,item_21,property_no_2,0,0
201806,item_22,property_no_1,197.6,0
201806,item_22,property_no_2,3291.8,0
201806,item_23,property_no_2,0,0
201806,item_24,property_no_2,0,0
201806,item_41,property_no_2,0,0
201806,item_89,property_no_1,192.4,0
201806,item_89,property_no_2,0,0
201806,item_92,property_no_2,0,0
201806,item_26,property_no_2,0,0
201806,item_27,property_no_2,0,0
201806,item_76,property_no_2,0,0
201806,item_28,property_no_2,0,0
201806,item_43,property_no_2,0,0
201806,item_42,property_no_2,0,0
201806,item_100,property_no_2,0,0
201806,item_47,property_no_2,0,0
201806,item_29,property_no_1,0,0
201806,item_29,property_no_2,0,0
201806,item_48,property_no_2,0,0
201806,item_63,property_no_2,0,0
201806,item_87,property_no_2,0,0
201806,item_49,property_no_2,0,0
201806,item_31,property_no_2,0,0
201806,item_83,property_no_2,0,0
201806,item_32,property_no_2,0,0
201806,item_34,property_no_2,0,0
201806,item_35,property_no_2,0,0
201806,item_36,property_no_2,0,0
201806,item_97,property_no_2,0,0
201806,item_40,property_no_2,0,0
201806,item_44,property_no_2,0,0
201806,item_101,property_no_2,0,0
201806,item_116,property_no_2,0,0
201806,item_60,property_no_1,0,0
201806,item_60,property_no_2,203.8,0
201806,item_105,property_no_2,0,0
201806,item_106,property_no_2,10,0
201806,share_21,property_no_2,19.7,0
201806,item_55,property_no_1,0,0
201806,item_55,property_no_2,9891.4,20002.3
201806,item_57,property_no_2,0,0
201806,item_56,property_no_1,0,0
201806,item_56,property_no_2,42478.3,8289.9
201806,item_61,property_no_2,0,0
201806,item_58,property_no_1,0,0
201806,item_58,property_no_2,700,0
201806,item_78,property_no_2,0,0
201806,item_62,property_no_1,0,0
201806,item_62,property_no_2,0,0
201806,item_65,property_no_1,1492.5,0
201806,item_65,property_no_2,25667.9,6233.7
201806,item_66,property_no_2,0,0
201806,item_79,property_no_2,0,0
201806,item_67,property_no_1,0,0
201806,item_67,property_no_2,0,0
201806,item_84,property_no_2,177.2,0
201806,item_74,property_no_2,1809.2,0
201806,item_64,property_no_2,0,0
201806,item_69,property_no_2,0,0
201806,item_70,property_no_1,0,0
201806,item_70,property_no_2,0,0
201806,item_71,property_no_2,0,0
201806,item_72,property_no_2,0,0
201806,item_88,property_no_2,0,0
201806,item_73,property_no_1,1396,0
201806,item_73,property_no_2,0,0
201806,item_98,property_no_2,237.9,418.9
201806,item_96,property_no_1,0,19.2
201806,item_96,property_no_2,10730.1,13730.7
201806,item_90,property_no_2,207.7,0
201806,item_91,property_no_2,110,0
201806,item_85,property_no_2,0,0
201806,item_75,property_no_2,114.4,0
201806,item_124,property_no_2,0,0
201806,item_80,property_no_2,0,0
201806,item_81,property_no_2,0,0
201806,item_82,property_no_2,0,0
201806,item_86,property_no_2,0,0
201806,item_93,property_no_2,0,0
201806,item_118,property_no_2,0,0
201806,item_102,property_no_2,0,0
201806,item_95,property_no_2,145.6,0
201806,item_103,property_no_2,0,0
201806,item_128,property_no_2,200,0
201806,item_99,property_no_2,100.5,0
201806,item_113,property_no_1,62.8,0
201806,item_129,property_no_1,108.9,0
201806,item_111,property_no_1,0,0
201806,item_112,property_no_1,0,0
201806,item_104,property_no_1,176.9,151.5
201806,item_104,property_no_2,110.9,0
201806,item_107,property_no_1,0,0
201806,item_108,property_no_2,0,0
201806,item_109,property_no_2,0,0
201806,item_110,property_no_1,18.8,0
201806,item_117,property_no_1,7.3,0
201806,item_117,property_no_2,62.8,0
201806,share_54,property_no_1,221.9,0
201806,share_2,property_no_2,98.4,2246.3
201806,share_15,property_no_2,41.4,0
201806,share_34,property_no_2,33.3,0
201806,share_4,property_no_2,0,673.8
201806,share_31,property_no_2,39,0
201806,share_13,property_no_2,50.2,0
201806,share_32,property_no_1,16.7,0
201806,share_32,property_no_2,90,0
201806,item_114,property_no_1,82.7,0
201806,item_115,property_no_2,20.9,0
201806,share_46,property_no_1,118.3,0
201806,item_127,property_no_2,0,0
201806,share_49,property_no_1,223,0
201806,share_49,property_no_2,106.8,0
201806,share_14,property_no_2,349.6,0
201806,share_11,property_no_1,1172.7,0
201806,share_11,property_no_2,101.5,0
201806,share_1,property_no_1,237.7,0
201806,share_1,property_no_2,93.1,0
201806,share_6,property_no_2,123.5,933.5
201806,share_24,property_no_2,113,0
201806,share_35,property_no_2,56.5,0
201806,share_20,property_no_2,112,0
201806,item_121,property_no_2,0,0
201806,item_122,property_no_2,0,0
201806,share_23,property_no_2,119.3,0
201806,share_22,property_no_1,112,0
201806,share_22,property_no_2,113,0
201806,share_40,property_no_1,232.4,0
201806,share_52,property_no_2,46,0
201806,share_19,property_no_2,101.5,2.7
201806,share_9,property_no_1,214.6,0
201806,item_125,property_no_2,600,0
201806,item_123,property_no_2,0,0
201806,item_126,property_no_2,0,0
201806,share_29,property_no_1,74.3,0
201806,share_30,property_no_2,104.7,0
201806,share_47,property_no_2,116.2,0
201806,share_33,property_no_1,48.3,0
201806,share_25,property_no_1,0,0
201806,share_37,property_no_1,17.5,0
201806,share_3,property_no_1,39.1,0
201806,share_64,property_no_1,16.4,0
201806,share_39,property_no_1,10.2,0
201806,item_130,property_no_1,0,0
201806,share_44,property_no_1,20.5,0
201806,share_61,property_no_1,11.3,0
201806,share_26,property_no_1,3,0
201806,share_26,property_no_2,0,0
201806,share_28,property_no_1,26.7,0
201806,share_28,property_no_2,0,0
201806,share_55,property_no_1,23.6,0
201806,share_55,property_no_2,0,0
201806,item_131,property_no_1,18.5,0
201806,share_63,property_no_1,6.1,0
201806,share_36,property_no_1,9.2,0
201806,share_36,property_no_2,0,0
201806,share_43,property_no_1,14.4,0
201806,item_132,property_no_2,0,0
201806,share_16,property_no_2,119.3,0
201806,share_50,property_no_2,0,0
201807,item_1,property_no_1,1885.3,23.7
201807,item_1,property_no_2,1670.7,358.8
201807,item_2,property_no_1,20317.1,6276.6
201807,item_2,property_no_2,101500.8,246118.9
201807,item_3,property_no_1,0,0
201807,item_3,property_no_2,151205,0
201807,item_4,property_no_1,122.4,0
201807,item_4,property_no_2,1047.5,0
201807,item_5,property_no_1,0,351.7
201807,item_5,property_no_2,804.6,2131
201807,item_6,property_no_1,70.4,0
201807,item_6,property_no_2,131.8,0
201807,item_77,property_no_2,1815.3,0
201807,item_7,property_no_2,0,0
201807,item_8,property_no_1,0,0
201807,item_8,property_no_2,0,406
201807,item_94,property_no_2,0,0
201807,item_46,property_no_2,0,0
201807,item_11,property_no_2,0,0
201807,item_52,property_no_2,0,0
201807,item_53,property_no_2,0,0
201807,item_15,property_no_1,0,0
201807,item_15,property_no_2,201,0
201807,item_17,property_no_1,21.1,0
201807,item_50,property_no_2,111.7,0
201807,item_19,property_no_2,0,0
201807,item_21,property_no_2,0,0
201807,item_22,property_no_1,197.6,0
201807,item_22,property_no_2,3291.8,0
201807,item_23,property_no_2,0,0
201807,item_24,property_no_2,0,0
201807,item_41,property_no_2,0,0
201807,item_89,property_no_1,192.4,0
201807,item_89,property_no_2,0,0
201807,item_92,property_no_2,0,0
201807,item_26,property_no_2,100,0
201807,item_27,property_no_2,0,0
201807,item_76,property_no_2,0,0
201807,item_28,property_no_2,0,0
201807,item_43,property_no_2,0,0
201807,item_42,property_no_2,0,0
201807,item_100,property_no_2,0,0
201807,item_47,property_no_2,0,0
201807,item_29,property_no_1,0,0
201807,item_29,property_no_2,0,0
201807,item_48,property_no_2,0,0
201807,item_63,property_no_2,0,0
201807,item_87,property_no_2,0,0
201807,item_49,property_no_2,0,0
201807,item_31,property_no_2,0,0
201807,item_83,property_no_2,0,0
201807,item_32,property_no_2,0,0
201807,item_34,property_no_2,0,0
201807,item_35,property_no_2,0,0
201807,item_36,property_no_2,0,0
201807,item_97,property_no_2,0,0
201807,item_40,property_no_2,0,0
201807,item_44,property_no_2,0,0
201807,item_101,property_no_2,0,0
201807,item_116,property_no_2,0,0
201807,item_60,property_no_1,0,0
201807,item_60,property_no_2,203.8,0
201807,item_105,property_no_2,0,0
201807,item_106,property_no_2,10,0
201807,share_21,property_no_2,19.7,0
201807,item_55,property_no_1,0,0
201807,item_55,property_no_2,21354.1,13537.3
201807,item_57,property_no_2,0,0
201807,item_56,property_no_1,0,0
201807,item_56,property_no_2,33434.4,9043.9
201807,item_61,property_no_2,0,0
201807,item_58,property_no_1,0,0
201807,item_58,property_no_2,0,0
201807,item_78,property_no_2,0,0
201807,item_62,property_no_1,0,0
201807,item_62,property_no_2,0,0
201807,item_65,property_no_1,1492.5,0
201807,item_65,property_no_2,22468.9,3199
201807,item_66,property_no_2,0,0
201807,item_79,property_no_2,0,0
201807,item_67,property_no_1,0,0
201807,item_67,property_no_2,0,0
201807,item_84,property_no_2,177.2,0
201807,item_74,property_no_2,1809.2,0
201807,item_64,property_no_2,0,0
201807,item_69,property_no_2,0,0
201807,item_70,property_no_1,0,0
201807,item_70,property_no_2,0,0
201807,item_71,property_no_2,0,0
201807,item_72,property_no_2,0,0
201807,item_88,property_no_2,0,0
201807,item_73,property_no_1,1396,0
201807,item_73,property_no_2,0,0
201807,item_98,property_no_2,237.9,0
201807,item_96,property_no_1,0,11.1
201807,item_96,property_no_2,7094.3,3475.3
201807,item_90,property_no_2,207.7,0
201807,item_91,property_no_2,110,0
201807,item_85,property_no_2,0,0
201807,item_75,property_no_2,114.4,0
201807,item_124,property_no_2,0,0
201807,item_80,property_no_2,0,0
201807,item_81,property_no_2,0,0
201807,item_82,property_no_2,0,0
201807,item_86,property_no_2,0,0
201807,item_93,property_no_2,0,0
201807,item_118,property_no_2,0,0
201807,item_102,property_no_2,0,0
201807,item_95,property_no_2,145.6,0
201807,item_103,property_no_2,0,0
201807,item_128,property_no_2,200,0
201807,item_99,property_no_2,100.5,0
201807,item_113,property_no_1,62.8,0
201807,item_129,property_no_1,108.9,0
201807,item_111,property_no_1,0,0
201807,item_112,property_no_1,0,0
201807,item_104,property_no_1,176.9,0
201807,item_104,property_no_2,110.9,0
201807,item_107,property_no_1,0,0
201807,item_108,property_no_2,0,0
201807,item_109,property_no_2,0,0
201807,item_110,property_no_1,18.8,0
201807,item_110,property_no_2,120,0
201807,item_117,property_no_1,7.3,0
201807,item_117,property_no_2,100.8,218.1
201807,share_54,property_no_1,221.9,0
201807,share_2,property_no_2,54.3,284.1
201807,share_15,property_no_2,41.4,0
201807,share_34,property_no_2,33.3,0
201807,share_4,property_no_2,104.4,135.6
201807,share_31,property_no_2,39,0
201807,share_13,property_no_2,50.2,0
201807,share_32,property_no_1,16.7,0
201807,share_32,property_no_2,90,0
201807,item_114,property_no_1,82.7,0
201807,item_115,property_no_2,20.9,0
201807,share_46,property_no_1,84.3,34
201807,item_127,property_no_2,0,0
201807,share_49,property_no_1,223,0
201807,share_49,property_no_2,106.8,0
201807,share_14,property_no_2,349.6,0
201807,share_11,property_no_1,65.1,1107.6
201807,share_11,property_no_2,102.4,119.1
201807,share_1,property_no_1,237.7,0
201807,share_1,property_no_2,93.1,0
201807,share_6,property_no_2,116.3,7.2
201807,share_24,property_no_2,113,0
201807,share_35,property_no_2,56.5,0
201807,share_20,property_no_2,112,0
201807,item_121,property_no_2,0,0
201807,item_122,property_no_2,0,0
201807,share_23,property_no_2,119.3,0
201807,share_22,property_no_1,112,0
201807,share_22,property_no_2,113,0
201807,share_40,property_no_1,232.4,0
201807,share_52,property_no_2,46,0
201807,share_19,property_no_2,95.5,6
201807,share_9,property_no_1,214.6,0
201807,item_125,property_no_2,600,0
201807,item_123,property_no_2,0,0
201807,item_126,property_no_2,0,0
201807,share_29,property_no_1,74.3,0
201807,share_30,property_no_2,104.7,0
201807,share_47,property_no_2,116.2,0
201807,share_33,property_no_1,48.3,0
201807,share_25,property_no_1,0,0
201807,share_37,property_no_1,17.5,0
201807,share_3,property_no_1,39.1,0
201807,share_64,property_no_1,16.4,0
201807,share_39,property_no_1,10.2,0
201807,item_130,property_no_1,0,0
201807,share_44,property_no_1,20.5,0
201807,share_61,property_no_1,11.3,0
201807,share_26,property_no_1,3,0
201807,share_26,property_no_2,0,0
201807,share_28,property_no_1,26.7,0
201807,share_28,property_no_2,0,0
201807,share_55,property_no_1,23.6,0
201807,share_55,property_no_2,0,0
201807,item_131,property_no_1,18.5,0
201807,share_63,property_no_1,6.1,0
201807,share_36,property_no_1,9.2,0
201807,share_36,property_no_2,0,0
201807,share_43,property_no_1,14.4,0
201807,item_132,property_no_2,0,0
201807,share_16,property_no_2,119.3,0
201807,share_50,property_no_2,0,0
201807,share_45,property_no_2,120,0
201808,item_1,property_no_1,1885.3,0
201808,item_1,property_no_2,1148.8,1439.2
201808,item_2,property_no_1,17750.5,2566.6
201808,item_2,property_no_2,265384.1,260996.7
201808,item_3,property_no_1,0,0
201808,item_3,property_no_2,131005,0
201808,item_4,property_no_1,120.2,2.2
201808,item_4,property_no_2,1040.4,7.1
201808,item_5,property_no_1,0,0
201808,item_5,property_no_2,640.7,8091
201808,item_6,property_no_1,70.4,0
201808,item_6,property_no_2,124.7,7.1
201808,item_77,property_no_2,1815.3,0
201808,item_7,property_no_2,0,0
201808,item_8,property_no_1,0,0
201808,item_8,property_no_2,121.7,0
201808,item_94,property_no_2,0,0
201808,item_46,property_no_2,0,0
201808,item_11,property_no_2,0,0
201808,item_52,property_no_2,0,0
201808,item_53,property_no_2,0,0
201808,item_15,property_no_1,0,0
201808,item_15,property_no_2,549,0
201808,item_17,property_no_1,21.1,0
201808,item_50,property_no_2,111.7,0
201808,item_19,property_no_2,0,0
201808,item_21,property_no_2,0,0
201808,item_22,property_no_1,197.6,0
201808,item_22,property_no_2,3291.8,0
201808,item_23,property_no_2,0,0
201808,item_24,property_no_2,0,0
201808,item_41,property_no_2,0,0
201808,item_89,property_no_1,192.4,0
201808,item_89,property_no_2,0,0
201808,item_92,property_no_2,0,0
201808,item_26,property_no_2,0,0
201808,item_27,property_no_2,0,0
201808,item_76,property_no_2,0,0
201808,item_28,property_no_2,0,0
201808,item_43,property_no_2,0,0
201808,item_42,property_no_2,0,0
201808,item_100,property_no_2,0,0
201808,item_47,property_no_2,0,0
201808,item_29,property_no_1,0,0
201808,item_29,property_no_2,0,0
201808,item_48,property_no_2,0,0
201808,item_63,property_no_2,0,0
201808,item_87,property_no_2,0,0
201808,item_49,property_no_2,0,0
201808,item_31,property_no_2,0,0
201808,item_83,property_no_2,0,0
201808,item_32,property_no_2,0,0
201808,item_34,property_no_2,0,0
201808,item_35,property_no_2,0,0
201808,item_36,property_no_2,0,0
201808,item_97,property_no_2,0,0
201808,item_40,property_no_2,0,0
201808,item_44,property_no_2,0,0
201808,item_101,property_no_2,0,0
201808,item_116,property_no_2,0,0
201808,item_60,property_no_1,0,0
201808,item_60,property_no_2,203.8,0
201808,item_105,property_no_2,0,0
201808,item_106,property_no_2,10,0
201808,share_21,property_no_2,19.7,0
201808,item_55,property_no_1,0,0
201808,item_55,property_no_2,7792.1,13562
201808,item_57,property_no_2,0,0
201808,item_56,property_no_1,0,0
201808,item_56,property_no_2,28878.4,9556
201808,item_61,property_no_2,0,0
201808,item_58,property_no_1,0,0
201808,item_58,property_no_2,0,0
201808,item_78,property_no_2,0,0
201808,item_62,property_no_1,0,0
201808,item_62,property_no_2,0,0
201808,item_65,property_no_1,1492.5,0
201808,item_65,property_no_2,14910.5,7558.4
201808,item_66,property_no_2,0,0
201808,item_79,property_no_2,0,0
201808,item_67,property_no_1,0,0
201808,item_67,property_no_2,0,0
201808,item_84,property_no_2,177.2,0
201808,item_74,property_no_2,1809.2,0
201808,item_64,property_no_2,0,0
201808,item_69,property_no_2,0,0
201808,item_70,property_no_1,0,0
201808,item_70,property_no_2,0,0
201808,item_71,property_no_2,0,0
201808,item_72,property_no_2,0,0
201808,item_88,property_no_2,0,0
201808,item_73,property_no_1,1396,0
201808,item_73,property_no_2,0,0
201808,item_98,property_no_2,237.9,0
201808,item_96,property_no_1,0,0
201808,item_96,property_no_2,4182.3,12616
201808,item_90,property_no_2,207.7,0
201808,item_91,property_no_2,105.9,4.1
201808,item_85,property_no_2,0,0
201808,item_75,property_no_2,114.4,0
201808,item_124,property_no_2,0,0
201808,item_80,property_no_2,0,0
201808,item_81,property_no_2,0,0
201808,item_82,property_no_2,0,0
201808,item_86,property_no_2,0,0
201808,item_93,property_no_2,0,0
201808,item_118,property_no_2,0,0
201808,item_102,property_no_2,0,0
201808,item_95,property_no_2,145.6,0
201808,item_103,property_no_2,0,0
201808,item_128,property_no_2,200,0
201808,item_99,property_no_2,100.5,0
201808,item_113,property_no_1,62.8,0
201808,item_129,property_no_1,108.9,0
201808,item_111,property_no_1,0,0
201808,item_112,property_no_1,0,0
201808,item_104,property_no_1,176.9,0
201808,item_104,property_no_2,110.9,0
201808,item_107,property_no_1,0,0
201808,item_108,property_no_2,0,0
201808,item_109,property_no_2,0,0
201808,item_110,property_no_1,18.8,0
201808,item_110,property_no_2,109.3,10.7
201808,item_117,property_no_1,7.3,0
201808,item_117,property_no_2,76.1,960.5
201808,share_54,property_no_1,221.9,0
201808,share_2,property_no_2,45.8,8.5
201808,share_15,property_no_2,41.4,0
201808,share_34,property_no_2,33.3,0
201808,share_4,property_no_2,104.4,0
201808,share_31,property_no_2,39,0
201808,share_13,property_no_2,32.3,17.9
201808,share_32,property_no_1,16.7,0
201808,share_32,property_no_2,90,0
201808,item_114,property_no_1,82.7,0
201808,item_115,property_no_2,20.9,0
201808,share_46,property_no_1,84.3,0
201808,item_127,property_no_2,0,0
201808,share_49,property_no_1,223,0
201808,share_49,property_no_2,106.8,0
201808,share_14,property_no_2,349.6,0
201808,share_11,property_no_1,65.1,0
201808,share_11,property_no_2,102.4,0
201808,share_1,property_no_1,237.7,0
201808,share_1,property_no_2,93.1,0
201808,share_6,property_no_2,116.3,0
201808,share_24,property_no_2,113,0
201808,share_35,property_no_2,56.5,0
201808,share_20,property_no_2,112,0
201808,item_121,property_no_2,0,0
201808,item_122,property_no_2,0,0
201808,share_23,property_no_2,119.3,0
201808,share_22,property_no_1,112,0
201808,share_22,property_no_2,113,0
201808,share_40,property_no_1,232.4,0
201808,share_52,property_no_2,46,0
201808,share_19,property_no_2,95.5,0
201808,share_9,property_no_1,214.6,0
201808,item_125,property_no_2,600,0
201808,item_123,property_no_2,0,0
201808,item_126,property_no_2,0,0
201808,share_29,property_no_1,74.3,0
201808,share_30,property_no_2,104.7,0
201808,share_47,property_no_2,116.2,0
201808,share_33,property_no_1,48.3,0
201808,share_25,property_no_1,0,0
201808,share_37,property_no_1,17.5,0
201808,share_3,property_no_1,39.1,0
201808,share_64,property_no_1,16.4,0
201808,share_39,property_no_1,10.2,0
201808,item_130,property_no_1,0,0
201808,share_44,property_no_1,20.5,0
201808,share_61,property_no_1,11.3,0
201808,share_26,property_no_1,3,0
201808,share_26,property_no_2,0,0
201808,share_28,property_no_1,26.7,0
201808,share_28,property_no_2,0,0
201808,share_55,property_no_1,23.6,0
201808,share_55,property_no_2,0,0
201808,item_131,property_no_1,18.5,0
201808,share_63,property_no_1,6.1,0
201808,share_36,property_no_1,9.2,0
201808,share_36,property_no_2,0,0
201808,share_43,property_no_1,14.4,0
201808,item_132,property_no_2,0,0
201808,share_16,property_no_2,119.3,0
201808,share_50,property_no_2,0,0
201808,share_45,property_no_2,117,3
201809,item_1,property_no_1,1368.6,522.5
201809,item_1,property_no_2,7231.9,7419.1
201809,item_2,property_no_1,36040.3,25863.2
201809,item_2,property_no_2,570563.5,214872.6
201809,item_3,property_no_1,400,0
201809,item_3,property_no_2,186805,0
201809,item_4,property_no_1,120.2,0
201809,item_4,property_no_2,1040.4,0
201809,item_5,property_no_1,0,0
201809,item_5,property_no_2,1013.4,2844.1
201809,item_6,property_no_1,70.4,0
201809,item_6,property_no_2,124.7,0
201809,item_77,property_no_2,1815.3,0
201809,item_7,property_no_2,0,0
201809,item_8,property_no_1,0,0
201809,item_8,property_no_2,35.1,320.2
201809,item_94,property_no_2,0,0
201809,item_46,property_no_2,0,0
201809,item_11,property_no_2,1600,0
201809,item_52,property_no_2,0,0
201809,item_53,property_no_2,0,0
201809,item_15,property_no_1,0,0
201809,item_15,property_no_2,100,0
201809,item_17,property_no_1,21.1,0
201809,item_50,property_no_2,111.7,0
201809,item_19,property_no_2,0,0
201809,item_21,property_no_2,0,0
201809,item_22,property_no_1,197.6,0
201809,item_22,property_no_2,3291.8,0
201809,item_23,property_no_2,0,0
201809,item_24,property_no_2,0,0
201809,item_41,property_no_2,0,0
201809,item_89,property_no_1,192.4,0
201809,item_89,property_no_2,0,0
201809,item_92,property_no_2,0,0
201809,item_26,property_no_2,0,0
201809,item_27,property_no_2,0,0
201809,item_76,property_no_2,0,0
201809,item_28,property_no_2,0,0
201809,item_43,property_no_2,0,0
201809,item_42,property_no_2,0,0
201809,item_100,property_no_2,0,0
201809,item_47,property_no_2,0,0
201809,item_29,property_no_1,0,0
201809,item_29,property_no_2,0,0
201809,item_48,property_no_2,0,0
201809,item_63,property_no_2,0,0
201809,item_87,property_no_2,0,0
201809,item_49,property_no_2,0,0
201809,item_31,property_no_2,0,0
201809,item_83,property_no_2,0,0
201809,item_32,property_no_2,0,0
201809,item_34,property_no_2,0,0
201809,item_35,property_no_2,0,0
201809,item_36,property_no_2,0,0
201809,item_97,property_no_2,0,0
201809,item_40,property_no_2,0,0
201809,item_44,property_no_2,0,0
201809,item_101,property_no_2,0,0
201809,item_116,property_no_2,0,0
201809,item_60,property_no_1,0,0
201809,item_60,property_no_2,203.8,0
201809,item_105,property_no_2,0,0
201809,item_106,property_no_2,10,0
201809,share_21,property_no_2,19.7,0
201809,item_55,property_no_1,0,0
201809,item_55,property_no_2,15083.9,3204.2
201809,item_57,property_no_2,200,0
201809,item_56,property_no_1,0,0
201809,item_56,property_no_2,23975.3,5148.1
201809,item_61,property_no_2,800,0
201809,item_58,property_no_1,0,0
201809,item_58,property_no_2,0,0
201809,item_78,property_no_2,0,0
201809,item_62,property_no_1,0,0
201809,item_62,property_no_2,30,0
201809,item_65,property_no_1,1492.5,0
201809,item_65,property_no_2,14123.7,786.8
201809,item_66,property_no_2,0,0
201809,item_79,property_no_2,0,0
201809,item_67,property_no_1,0,0
201809,item_67,property_no_2,0,0
201809,item_84,property_no_2,177.2,0
201809,item_74,property_no_2,1809.2,0
201809,item_64,property_no_2,0,0
201809,item_69,property_no_2,0,0
201809,item_70,property_no_1,0,0
201809,item_70,property_no_2,0,0
201809,item_71,property_no_2,0,0
201809,item_72,property_no_2,0,0
201809,item_88,property_no_2,0,0
201809,item_73,property_no_1,1396,0
201809,item_73,property_no_2,0,0
201809,item_98,property_no_2,237.9,0
201809,item_96,property_no_1,0,0
201809,item_96,property_no_2,12708.4,4337.6
201809,item_90,property_no_2,207.7,0
201809,item_91,property_no_2,105.9,0
201809,item_85,property_no_2,0,0
201809,item_75,property_no_2,114.4,0
201809,item_124,property_no_2,0,0
201809,item_80,property_no_2,0,0
201809,item_81,property_no_2,0,0
201809,item_82,property_no_2,0,0
201809,item_86,property_no_2,0,0
201809,item_93,property_no_2,0,0
201809,item_118,property_no_2,0,0
201809,item_102,property_no_2,0,0
201809,item_95,property_no_2,145.6,0
201809,item_103,property_no_2,0,0
201809,item_128,property_no_2,200,0
201809,item_99,property_no_2,100.5,0
201809,item_113,property_no_1,62.8,0
201809,item_129,property_no_1,108.9,0
201809,item_111,property_no_1,0,0
201809,item_112,property_no_1,0,0
201809,item_104,property_no_1,176.9,0
201809,item_104,property_no_2,110.9,0
201809,item_107,property_no_1,0,0
201809,item_108,property_no_2,0,0
201809,item_109,property_no_2,0,0
201809,item_110,property_no_1,18.8,0
201809,item_110,property_no_2,109.3,0
201809,item_117,property_no_1,7.3,0
201809,item_117,property_no_2,66.7,9.4
201809,share_54,property_no_1,221.9,0
201809,share_2,property_no_2,102.1,435.7
201809,share_15,property_no_2,41.4,0
201809,share_34,property_no_2,33.3,0
201809,share_4,property_no_2,103.4,1
201809,share_31,property_no_2,39,0
201809,share_13,property_no_2,32.3,0
201809,share_32,property_no_1,16.7,0
201809,share_32,property_no_2,90,0
201809,item_114,property_no_1,82.7,0
201809,item_115,property_no_2,20.9,0
201809,share_46,property_no_1,84.3,0
201809,item_127,property_no_2,0,0
201809,share_49,property_no_1,223,0
201809,share_49,property_no_2,106.8,0
201809,share_14,property_no_2,349.6,0
201809,share_11,property_no_1,65.1,0
201809,share_11,property_no_2,102.4,0
201809,share_1,property_no_1,237.7,0
201809,share_1,property_no_2,93.1,0
201809,share_6,property_no_2,1221.5,0
201809,share_24,property_no_2,113,0
201809,share_35,property_no_2,56.5,0
201809,share_20,property_no_2,112,0
201809,item_121,property_no_2,0,0
201809,item_122,property_no_2,0,0
201809,share_23,property_no_2,119.3,0
201809,share_22,property_no_1,112,0
201809,share_22,property_no_2,113,0
201809,share_40,property_no_1,232.4,0
201809,share_52,property_no_2,46,0
201809,share_19,property_no_2,95.5,0
201809,share_9,property_no_1,214.6,0
201809,item_125,property_no_2,600,0
201809,item_123,property_no_2,0,0
201809,item_126,property_no_2,0,0
